article_no	article_author	exp	design	dep_var	sample_id	condition	mean	st_dev	reprt_est_means	raw_stats	cond_collapsed_over	cond_type	pairing	part_per_cond	stimuli_per_cond	memory_test	learning_type	stimuli_type	stimuli_relation	encode_type	manip_design	gen_task	gen_diff	memory_type	present_style	divided_attn	self_pace	filler_task	age_grp	retention_delay	gen_difficulty	gen_constraint_cons	gen_constraint_AF	gen_constraint_AS	gen_constraint_MPM	gen_task_orig	Notes
448	foley_etal_2006	1	2x2x3	source_recognition	1	hard_immediate_generate	0.84		1	2	0	1	523	20	10	1	1	1	9	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	
448	foley_etal_2006	1	2x2x3	source_recognition	1	hard_immediate_listen	0.8		1	2	0	2	523	20	10	1	1	1	9	1	1	1	0	2	1	2	1	1	1	1	2					1	
448	foley_etal_2006	1	2x2x3	item_recognition	2	easy_5_generate	0.85		1	1	0	1	524	20	10	1	1	1	9	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	
448	foley_etal_2006	1	2x2x3	item_recognition	2	easy_5_listen	0.72		1	1	0	2	524	20	10	1	1	1	9	1	1	1	0	1	1	2	2	1	1	1	1					1	
448	foley_etal_2006	1	2x2x3	item_recognition	2	hard_5_generate	0.85		1	1	0	1	525	20	10	1	1	1	9	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	
448	foley_etal_2006	1	2x2x3	item_recognition	2	hard_5_listen	0.73		1	1	0	2	525	20	10	1	1	1	9	1	1	1	0	1	1	2	2	1	1	1	2					1	
448	foley_etal_2006	1	2x2x3	source_recognition	2	easy_5_generate	0.73		1	2	0	1	526	20	10	1	1	1	9	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	
448	foley_etal_2006	1	2x2x3	source_recognition	2	easy_5_listen	0.72		1	2	0	2	526	20	10	1	1	1	9	1	1	1	0	2	1	2	2	1	1	1	1					1	
448	foley_etal_2006	1	2x2x3	source_recognition	2	hard_5_generate	0.77		1	2	0	1	527	20	10	1	1	1	9	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	
448	foley_etal_2006	1	2x2x3	source_recognition	2	hard_5_listen	0.84		1	2	0	2	527	20	10	1	1	1	9	1	1	1	0	2	1	2	2	1	1	1	2					1	
448	foley_etal_2006	1	2x2x3	item_recognition	3	easy_15_generate	0.86		1	1	0	1	528	20	10	1	1	1	9	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	
448	foley_etal_2006	1	2x2x3	item_recognition	3	easy_15_listen	0.85		1	1	0	2	528	20	10	1	1	1	9	1	1	1	0	1	1	2	2	1	1	1	1					1	
448	foley_etal_2006	1	2x2x3	item_recognition	3	hard_15_generate	0.88		1	1	0	1	529	20	10	1	1	1	9	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	
448	foley_etal_2006	1	2x2x3	item_recognition	3	hard_15_listen	0.88		1	1	0	2	529	20	10	1	1	1	9	1	1	1	0	1	1	2	2	1	1	1	2					1	
448	foley_etal_2006	1	2x2x3	source_recognition	3	easy_15_generate	0.68		1	2	0	1	530	20	10	1	1	1	9	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	
448	foley_etal_2006	1	2x2x3	source_recognition	3	easy_15_listen	0.71		1	2	0	2	530	20	10	1	1	1	9	1	1	1	0	2	1	2	2	1	1	1	1					1	
448	foley_etal_2006	1	2x2x3	source_recognition	3	hard_15_generate	0.84		1	2	0	1	531	20	10	1	1	1	9	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	
448	foley_etal_2006	1	2x2x3	source_recognition	3	hard_15_listen	0.81		1	2	0	2	531	20	10	1	1	1	9	1	1	1	0	2	1	2	2	1	1	1	2					1	
448	foley_etal_2006	2	2x2x3	item_recognition	1	easy_immediate_generate	0.84		1	1	0	1	532	20	10	1	1	1	9	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	
448	foley_etal_2006	2	2x2x3	item_recognition	1	easy_immediate_listen	0.45		1	1	0	2	532	20	10	1	1	1	9	1	1	1	0	1	1	2	1	1	1	1	1					1	
448	foley_etal_2006	2	2x2x3	item_recognition	1	hard_immediate_generate	0.91		1	1	0	1	533	20	10	1	1	1	9	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	
448	foley_etal_2006	2	2x2x3	item_recognition	1	hard_immediate_listen	0.51		1	1	0	2	533	20	10	1	1	1	9	1	1	1	0	1	1	2	1	1	1	1	2					1	
448	foley_etal_2006	2	2x2x3	item_recognition	2	easy_5_generate	0.79		1	1	0	1	534	20	10	1	1	1	9	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	
448	foley_etal_2006	2	2x2x3	item_recognition	2	easy_5_listen	0.78		1	1	0	2	534	20	10	1	1	1	9	1	1	1	0	1	1	2	2	1	1	1	1					1	
448	foley_etal_2006	2	2x2x3	item_recognition	2	hard_5_generate	0.88		1	1	0	1	535	20	10	1	1	1	9	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	
448	foley_etal_2006	2	2x2x3	item_recognition	2	hard_5_listen	0.67		1	1	0	2	535	20	10	1	1	1	9	1	1	1	0	1	1	2	2	1	1	1	2					1	
448	foley_etal_2006	2	2x2x3	item_recognition	3	easy_15_generate	0.82		1	1	0	1	536	20	10	1	1	1	9	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	
448	foley_etal_2006	2	2x2x3	item_recognition	3	easy_15_listen	0.85		1	1	0	2	536	20	10	1	1	1	9	1	1	1	0	1	1	2	2	1	1	1	1					1	
448	foley_etal_2006	2	2x2x3	item_recognition	3	hard_15_generate	0.86		1	1	0	1	537	20	10	1	1	1	9	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	
448	foley_etal_2006	2	2x2x3	item_recognition	3	hard_15_listen	0.86		1	1	0	2	537	20	10	1	1	1	9	1	1	1	0	1	1	2	2	1	1	1	2					1	
449	taconnat_etal_2006	1	2x2	item_free_recall	1	younger_generate	0.3714	0.0882	1	1	0	1	538	29	20	3	2	2	5	1	1	5		1	1	2	2	1	1	1		3	3	3	3	8	
449	taconnat_etal_2006	1	2x2	item_free_recall	1	younger_read	0.2103	0.1183	1	1	0	2	538	29	20	3	2	2	5	1	1	5		1	1	2	2	1	1	1						8	
449	taconnat_etal_2006	1	2x2	item_free_recall	2	older_generate	0.2192	0.0921	1	1	0	1	539	29	20	3	2	2	5	1	1	5		1	1	2	2	1	2	1		3	3	3	3	8	
449	taconnat_etal_2006	1	2x2	item_free_recall	2	older_read	0.1508	0.0573	1	1	0	2	539	29	20	3	2	2	5	1	1	5		1	1	2	2	1	2	1						8	
465	foley_foley_2007	1	2x2	item_recognition	1	Difficult/Solve Anagram	0.83	0.113137085	1	1	0	1	328	32	10	1	1	1	9	4	1	1	2	1	1	2	1	1	1	1	2	1	1	1	3	1	
465	foley_foley_2007	1	2x2	item_recognition	1	Difficult/Construct Anagram	0.61	0.169705627	1	1	0	2	328	32	10	1	1	1	9	4	1	1	0	1	1	2	1	1	1	1	2		2			1	
465	foley_foley_2007	1	2x2	item_recognition	1	Easy/Solve Anagram	0.81	0.169705627	1	1	0	1	329	32	10	1	1	1	9	4	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	2	
465	foley_foley_2007	1	2x2	item_recognition	1	Easy/Construct Anagram	0.62	0.113137085	1	1	0	2	329	32	10	1	1	1	9	4	1	2	0	1	1	2	1	1	1	1	1		2			2	
465	foley_foley_2007	1	2x2	context_recognition	1	Difficult/Solve Anagram	0.87	0.22627417	1	1	0	1	330	32	10	1	1	1	9	4	1	1	2	2	1	2	1	1	1	1	2	1	1	1	3	1	
465	foley_foley_2007	1	2x2	context_recognition	1	Difficult/Construct Anagram	0.7	0.169705627	1	1	0	2	330	32	10	1	1	1	9	4	1	1	0	2	1	2	1	1	1	1	2		2			1	
465	foley_foley_2007	1	2x2	context_recognition	1	Easy/Solve Anagram	0.8	0.282842712	1	1	0	1	331	32	10	1	1	1	9	4	1	2	1	2	1	2	1	1	1	1	1	1	1	1	3	2	
465	foley_foley_2007	1	2x2	context_recognition	1	Easy/Construct Anagram	0.65	0.282842712	1	1	0	2	331	32	10	1	1	1	9	4	1	2	0	2	1	2	1	1	1	1	1		2			2	
465	foley_foley_2007	2	2x2	item_recognition	1	Difficult/Solve Anagram	0.84	0.167332005	1	1	0	1	332	70	10	1	1	1	9	4	1	1	2	1	1	2	1	1	1	1	2	1	1	1	3	1	
465	foley_foley_2007	2	2x2	item_recognition	1	Difficult/Construct Anagram	0.54	0.167332005	1	1	0	2	332	70	10	1	1	1	9	4	1	1	0	1	1	2	1	1	1	1	2		2			1	
465	foley_foley_2007	2	2x2	item_recognition	1	Easy/Solve Anagram	0.65	0.167332005	1	1	0	1	333	70	10	1	1	1	9	4	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	2	
465	foley_foley_2007	2	2x2	item_recognition	1	Easy/Construct Anagram	0.46	0.250998008	1	1	0	2	333	70	10	1	1	1	9	4	1	2	0	1	1	2	1	1	1	1	1		2			2	
465	foley_foley_2007	2	2x2	context_recognition	1	Difficult/Solve Anagram	0.49	0.334664011	1	1	0	1	334	70	10	1	1	1	9	4	1	1	2	9	1	2	1	1	1	1	2	1	1	1	3	1	
465	foley_foley_2007	2	2x2	context_recognition	1	Difficult/Construct Anagram	0.52	0.250998008	1	1	0	2	334	70	10	1	1	1	9	4	1	1	0	9	1	2	1	1	1	1	2		2			1	
465	foley_foley_2007	2	2x2	context_recognition	1	Easy/Solve Anagram	0.8	0.167332005	1	1	0	1	335	70	10	1	1	1	9	4	1	2	1	9	1	2	1	1	1	1	1	1	1	1	3	2	
465	foley_foley_2007	2	2x2	context_recognition	1	Easy/Construct Anagram	0.72	0.250998008	1	1	0	2	335	70	10	1	1	1	9	4	1	2	0	9	1	2	1	1	1	1	1		2			2	
465	foley_foley_2007	3	2x2	item_recognition	1	Difficult/Solve Anagram	0.74	0.074833148	1	1	0	1	336	14	20	1	1	1	9	4	2	1	2	1	1	2	1	1	1	1	2	1	1	1	3	1	
465	foley_foley_2007	3	2x2	item_recognition	2	Difficult/Construct Anagram	0.78	0.074833148	1	1	0	2	336	14	20	1	1	1	9	4	2	1	0	1	1	2	1	1	1	1	2		2			1	
465	foley_foley_2007	3	2x2	item_recognition	1	Easy/Solve Anagram	0.65	0.074833148	1	1	0	1	337	14	20	1	1	1	9	4	2	2	1	1	1	2	1	1	1	1	1	1	1	1	3	2	
465	foley_foley_2007	3	2x2	item_recognition	2	Easy/Construct Anagram	0.46	0.112249722	1	1	0	2	337	14	20	1	1	1	9	4	2	2	0	1	1	2	1	1	1	1	1		2			2	
465	foley_foley_2007	3	2x2	context_recognition	1	Difficult/Solve Anagram	0.44	0.261916017	1	1	0	1	338	14	20	1	1	1	9	4	2	1	2	9	1	2	1	1	1	1	2	1	1	1	3	1	
465	foley_foley_2007	3	2x2	context_recognition	2	Difficult/Construct Anagram	0.55	0.187082869	1	1	0	2	338	14	20	1	1	1	9	4	2	1	0	9	1	2	1	1	1	1	2		2			1	
465	foley_foley_2007	3	2x2	context_recognition	1	Easy/Solve Anagram	0.67	0.187082869	1	1	0	1	339	14	20	1	1	1	9	4	2	2		9	1	2	1	1	1	1		1	1	1	3	2	
465	foley_foley_2007	3	2x2	context_recognition	2	Easy/Construct Anagram	0.66	0.187082869	1	1	0	2	339	14	20	1	1	1	9	4	2	2		9	1	2	1	1	1	1			2			2	
501	reifer_etal_2007	1	2-way	item_recognition	1	generate	0.83		2	2	0	1	540	120	20	1	2	2	3	4	1	5		1	1	2	2	1	1	1		3	3	3	3	8	
501	reifer_etal_2007	1	2-way	item_recognition	1	read	0.5		2	2	0	2	540	120	20	1	2	2	3	4	1	5		1	1	2	2	1	1	1						8	
501	reifer_etal_2007	1	2-way	context_recognition	1	generate	0.54		2	2	0	1	541	120	20	1	2	2	3	4	1	5		3	1	2	2	1	1	1		3	3	3	3	8	
501	reifer_etal_2007	1	2-way	context_recognition	1	read	0.58		2	2	0	2	541	120	20	1	2	2	3	4	1	5		3	1	2	2	1	1	1						8	
501	reifer_etal_2007	1	2-way	source_recognition	1	generate	0.67		2	2	0	1	542	120	20	1	2	2	3	4	1	5		2	1	2	2	1	1	1		3	3	3	3	8	
501	reifer_etal_2007	1	2-way	source_recognition	1	read	0.71		2	2	0	2	542	120	20	1	2	2	3	4	1	5		2	1	2	2	1	1	1						8	
515	taconnat_etal_2007	1	2x2x2	item_cued_recall	1	young_strong_generate	0.81	0.08	1	1	0	1	543	22	40	2	2	2	1	1	1	3	1	1	2	2	2	1	1	1	1	2	2	2	2	3	
515	taconnat_etal_2007	1	2x2x2	item_cued_recall	1	young_strong_read	0.68	0.1	1	1	0	2	543	22	40	2	2	2	1	1	1	3	0	1	2	2	2	1	1	1	1					3	
515	taconnat_etal_2007	1	2x2x2	item_cued_recall	2	young_weak_generate	0.8	0.09	1	1	0	1	544	22	40	2	2	2	1	1	1	3	2	1	2	2	2	1	1	1	2	2	2	2	2	3	
515	taconnat_etal_2007	1	2x2x2	item_cued_recall	2	young_weak_read	0.53	0.09	1	1	0	2	544	22	40	2	2	2	1	1	1	3	0	1	2	2	2	1	1	1	2					3	
515	taconnat_etal_2007	1	2x2x2	item_cued_recall	3	older_strong_generate	0.69	0.14	1	1	0	1	545	22	40	2	2	2	1	1	1	3	1	1	2	2	2	1	1	1	1	2	2	2	2	3	
515	taconnat_etal_2007	1	2x2x2	item_cued_recall	3	older_strong_read	0.53	0.12	1	1	0	2	545	22	40	2	2	2	1	1	1	3	0	1	2	2	2	1	1	1	1					3	
515	taconnat_etal_2007	1	2x2x2	item_cued_recall	4	older_weak_generate	0.43	0.14	1	1	0	1	546	22	40	2	2	2	1	1	1	3	2	1	2	2	2	1	1	1	2	2	2	2	2	3	
515	taconnat_etal_2007	1	2x2x2	item_cued_recall	4	older_weak_read	0.38	0.13	1	1	0	2	546	22	40	2	2	2	1	1	1	3	0	1	2	2	2	1	1	1	2					3	
544	dew_mulligan_2008	1a	2-way	item_recognition	1	generate	0.8		1	1	0	1	547	24	15	1	1	2	3	1	1	8		1	1	2	1	1	1	1		2	2	2	2	4	
544	dew_mulligan_2008	1a	2-way	item_recognition	1	context_read	0.7		1	1	0	2	547	24	15	1	1	2	3	1	1	8		1	1	2	1	1	1	1						4	
553	mulligan_peterson_2008	3	2-way	item_free_recall	1	separate_generate	0.31		1	1	0	1	548	16	16	3	2	1	9	4	1	2		1	2	2	2	1	1	2		1	1	1	2	2	
553	mulligan_peterson_2008	3	2-way	item_free_recall	1	separate_read	0.2		1	1	0	2	548	16	16	3	2	1	9	4	1	2		1	2	2	2	1	1	2						2	
553	mulligan_peterson_2008	3	2-way	item_free_recall	2	combined_generate	0.29		1	1	0	1	549	16	16	3	2	1	9	4	1	2		1	2	2	2	1	1	2		1	1	1	2	2	
553	mulligan_peterson_2008	3	2-way	item_free_recall	2	combined_read	0.16		1	1	0	2	549	16	16	3	2	1	9	4	1	2		1	2	2	2	1	1	2						2	
553	mulligan_peterson_2008	4	2-way	item_free_recall	1	separate_generate	0.57		1	1	0	1	550	12	16	3	2	1	9	4	1	2		1	2	2	2	1	1	2		2	2	2	3	2	
553	mulligan_peterson_2008	4	2-way	item_free_recall	1	separate_read	0.56		1	1	0	2	550	12	16	3	2	1	9	4	1	2		1	2	2	2	1	1	2						2	
553	mulligan_peterson_2008	4	2-way	item_free_recall	2	combined_generate	0.54		1	1	0	1	551	12	16	3	2	1	9	4	1	2		1	2	2	2	1	1	2		2	2	2	3	2	
553	mulligan_peterson_2008	4	2-way	item_free_recall	2	combined_read	0.56		1	1	0	2	551	12	16	3	2	1	9	4	1	2		1	2	2	2	1	1	2						2	
553	mulligan_peterson_2008	5	2-way	item_free_recall	1	separate_generate	0.3		1	1	0	1	552	16	16	3	2	1	9	4	1	2		1	2	2	2	1	1	2		1	1	1	2	2	
553	mulligan_peterson_2008	5	2-way	item_free_recall	1	separate_read	0.28		1	1	0	2	552	16	16	3	2	1	9	4	1	2		1	2	2	2	1	1	2						2	
553	mulligan_peterson_2008	5	2-way	item_free_recall	2	combined_generate	0.27		1	1	0	1	553	16	16	3	2	1	9	4	1	2		1	2	2	2	1	1	2		1	1	1	2	2	
553	mulligan_peterson_2008	5	2-way	item_free_recall	2	combined_read	0.24		1	1	0	2	553	16	16	3	2	1	9	4	1	2		1	2	2	2	1	1	2						2	
553	mulligan_peterson_2008	6	2-way	item_recognition	1	generate	0.89		1	1	0	1	554	16	16	1	2	1	9	4	1	2		1	2	2	2	1	1	2		1	1	1	2	2	
553	mulligan_peterson_2008	6	2-way	item_recognition	1	read	0.75		1	1	0	2	554	16	16	1	2	1	9	4	1	2		1	2	2	2	1	1	2						2	
690	nieznanski_2011	1	2x2	item_recognition	1	easy_generate	0.62		1	1	0	1	575	36	12	1	2	9	99	1	1	3		1	1	2	1	2	1	1		2	3	2	2	3	
690	nieznanski_2011	1	2x2	item_recognition	1	easy_read	0.26		1	1	0	2	575	36	12	1	2	9	99	1	1	3		1	1	2	1	2	1	1						3	
690	nieznanski_2011	1	2x2	item_recognition	1	hard_generate	0.65		1	1	0	1	576	36	12	1	2	9	99	1	1	3		1	1	2	1	2	1	1		2	3	2	2	3	
690	nieznanski_2011	1	2x2	item_recognition	1	hard_read	0.29		1	1	0	2	576	36	12	1	2	9	99	1	1	3		1	1	2	1	2	1	1						3	
690	nieznanski_2011	1	2x2	context_recognition	1	easy_generate	0.67		1	2	0	1	577	36	12	1	2	9	99	1	1	3		2	1	2	1	2	1	1		2	3	2	2	3	
690	nieznanski_2011	1	2x2	context_recognition	1	easy_read	0.76		1	2	0	2	577	36	12	1	2	9	99	1	1	3		2	1	2	1	2	1	1						3	
690	nieznanski_2011	1	2x2	context_recognition	1	hard_generate	0.79		1	2	0	1	578	36	12	1	2	9	99	1	1	3		2	1	2	1	2	1	1		2	3	2	2	3	
690	nieznanski_2011	1	2x2	context_recognition	1	hard_read	0.63		1	2	0	2	578	36	12	1	2	9	99	1	1	3		2	1	2	1	2	1	1						3	
690	nieznanski_2011	2	2x2	item_recognition	1	easy_generate	0.64		1	1	0	1	579	33	12	1	2	9	99	1	2	3		1	1	2	1	2	1	1		2	3	2	2	3	
690	nieznanski_2011	2	2x2	item_recognition	2	easy_read	0.49		1	1	0	2	579	33	12	1	2	9	99	1	2	3		1	1	2	1	2	1	1						3	
690	nieznanski_2011	2	2x2	item_recognition	1	hard_generate	0.67		1	1	0	1	580	33	12	1	2	9	99	1	2	3		1	1	2	1	2	1	1		2	3	2	2	3	
690	nieznanski_2011	2	2x2	item_recognition	2	hard_read	0.25		1	1	0	2	580	33	12	1	2	9	99	1	2	3		1	1	2	1	2	1	1						3	
690	nieznanski_2011	2	2x2	context_recognition	1	easy_generate	0.6		1	2	0	1	581	33	12	1	2	9	99	1	2	3		3	1	2	1	2	1	1		2	3	2	2	3	
690	nieznanski_2011	2	2x2	context_recognition	2	easy_read	0.51		1	2	0	2	581	33	12	1	2	9	99	1	2	3		3	1	2	1	2	1	1						3	
690	nieznanski_2011	2	2x2	context_recognition	1	hard_generate	0.49		1	2	0	1	582	33	12	1	2	9	99	1	2	3		3	1	2	1	2	1	1		2	3	2	2	3	
690	nieznanski_2011	2	2x2	context_recognition	2	hard_read	0.63		1	2	0	2	582	33	12	1	2	9	99	1	2	3		3	1	2	1	2	1	1						3	
691	mulligan_2011	1	2x2	item_recognition	1	Written/Generate	0.83		1	1	0	1	340	24	22	1	2	2	3	4	1	5		1	1	2	2	1	1	1		3	3	3	3	4	
691	mulligan_2011	1	2x2	item_recognition	1	Written/Read	0.6		1	1	0	2	340	24	22	1	2	2	3	4	1	5		1	1	2	2	1	1	1						4	
691	mulligan_2011	1	2x2	item_recognition	1	Thought/Generate	0.8		1	1	0	1	341	24	22	1	2	2	3	3	1	5		1	1	2	2	1	1	1		3	3	3	3	4	
691	mulligan_2011	1	2x2	item_recognition	1	Thought/Read	0.65		1	1	0	2	341	24	22	1	2	2	3	3	1	5		1	1	2	2	1	1	1						4	
691	mulligan_2011	1	2x2	context_memory	1	Written/Generate	0.59		1	1	0	1	342	24	22	1	2	2	3	4	1	5		3	1	2	2	1	1	1		3	3	3	3	4	
691	mulligan_2011	1	2x2	context_memory	1	Written/Read	0.66		1	1	0	2	342	24	22	1	2	2	3	4	1	5		3	1	2	2	1	1	1						4	
691	mulligan_2011	1	2x2	context_memory	1	Thought/Generate	0.53		1	1	0	1	343	24	22	1	2	2	3	3	1	5		3	1	2	2	1	1	1		3	3	3	3	4	
691	mulligan_2011	1	2x2	context_memory	1	Thought/Read	0.62		1	1	0	2	343	24	22	1	2	2	3	3	1	5		3	1	2	2	1	1	1						4	
691	mulligan_2011	2	2x2	item_recognition	1	Generate	0.81		1	1	0	1	344	32	22	1	2	2	3	3	1	5		1	1	2	2	1	1	1		3	3	3	3	4	
691	mulligan_2011	2	2x2	item_recognition	1	Read	0.52		1	1	0	2	344	32	22	1	2	2	3	3	1	5		1	1	2	2	1	1	1						4	
691	mulligan_2011	2	2x2	context_memory	1	Generate	0.63		1	1	0	1	345	32	22	1	2	2	3	3	1	5		4	1	2	2	1	1	1		3	3	3	3	4	
691	mulligan_2011	2	2x2	context_memory	1	Read	0.73		1	1	0	2	345	32	22	1	2	2	3	3	1	5		4	1	2	2	1	1	1						4	
691	mulligan_2011	3	2x2	item_recognition	1	Written/Generate	0.82		1	1	0	1	346	24	22	1	2	2	3	4	1	5		1	1	2	2	1	1	1		3	3	3	3	4	
691	mulligan_2011	3	2x2	item_recognition	1	Written/Read	0.65		1	1	0	2	346	24	22	1	2	2	3	4	1	5		1	1	2	2	1	1	1						4	
691	mulligan_2011	3	2x2	item_recognition	1	Imagery/Generate	0.85		1	1	0	1	347	24	22	1	2	2	3	3	1	5		1	1	2	2	1	1	1		3	3	3	3	4	
691	mulligan_2011	3	2x2	item_recognition	1	Imagery/Read	0.75		1	1	0	2	347	24	22	1	2	2	3	3	1	5		1	1	2	2	1	1	1						4	
691	mulligan_2011	3	2x2	context_memory	1	Written/Generate	0.57		1	1	0	1	348	24	22	1	2	2	3	4	1	5		3	1	2	2	1	1	1		3	3	3	3	4	
691	mulligan_2011	3	2x2	context_memory	1	Written/Read	0.64		1	1	0	2	348	24	22	1	2	2	3	4	1	5		3	1	2	2	1	1	1						4	
691	mulligan_2011	3	2x2	context_memory	1	Imagery/Generate	0.65		1	1	0	1	349	24	22	1	2	2	3	3	1	5		3	1	2	2	1	1	1		3	3	3	3	4	
691	mulligan_2011	3	2x2	context_memory	1	Imagery/Read	0.74		1	1	0	2	349	24	22	1	2	2	3	3	1	5		3	1	2	2	1	1	1						4	
691	mulligan_2011	4	2x2	item_recognition	1	Generate	0.7		1	1	0	1	350	28	24	1	2	2	5	3	1	5		1	1	2	2	1	1	1		3	3	3	3	9	
691	mulligan_2011	4	2x2	item_recognition	1	Read	0.59		1	1	0	2	350	28	24	1	2	2	5	3	1	5		1	1	2	2	1	1	1						9	
691	mulligan_2011	4	2x2	context_memory	1	Generate	0.65		1	1	0	1	351	28	24	1	2	2	5	3	1	5		3	1	2	2	1	1	1		3	3	3	3	9	
691	mulligan_2011	4	2x2	context_memory	1	Read	0.74		1	1	0	2	351	28	24	1	2	2	5	3	1	5		3	1	2	2	1	1	1						9	
691	mulligan_2011	5	2x2	item_recognition	1	Generate	0.82		1	1	0	1	352	32	22	1	2	2	3	4	1	5		1	1	2	2	1	1	1		3	3	3	3	4	
691	mulligan_2011	5	2x2	item_recognition	1	Read	0.52		1	1	0	2	352	32	22	1	2	2	3	4	1	5		1	1	2	2	1	1	1						4	
691	mulligan_2011	5	2x2	context_memory	1	Generate	0.55		1	1	0	1	353	32	22	1	2	2	3	4	1	5		3	1	2	2	1	1	1		3	3	3	3	4	
691	mulligan_2011	5	2x2	context_memory	1	Read	0.63		1	1	0	2	353	32	22	1	2	2	3	4	1	5		3	1	2	2	1	1	1						4	
691	mulligan_2011	6	2x2	item_recognition	1	Word/Generate	0.85		1	1	0	1	354	32	16	1	2	1	3	4	1	2		1	1	2	2	1	1	1		2	2	1	2	2	
691	mulligan_2011	6	2x2	item_recognition	1	Word/Read	0.66		1	1	0	2	354	32	16	1	2	1	3	4	1	2		1	1	2	2	1	1	1						2	
691	mulligan_2011	6	2x2	item_recognition	1	Non-Word/Generate	0.8		1	1	0	1	355	32	16	1	2	3	3	4	1	2		1	1	2	2	1	1	1		2	2	1	2	2	
691	mulligan_2011	6	2x2	item_recognition	1	Non-word/Read	0.82		1	1	0	2	355	32	16	1	2	3	3	4	1	2		1	1	2	2	1	1	1						2	
691	mulligan_2011	6	2x2	context_memory	1	Word/Generate	0.63		1	1	0	1	356	32	16	1	2	1	0	4	1	2		8	1	2	2	1	1	1		2	2	1	2	2	
691	mulligan_2011	6	2x2	context_memory	1	Word/Read	0.53		1	1	0	2	356	32	16	1	2	1	0	4	1	2		8	1	2	2	1	1	1						2	
691	mulligan_2011	6	2x2	context_memory	1	Non-Word/Generate	0.59		1	1	0	1	357	32	16	1	2	3	0	4	1	2		8	1	2	2	1	1	1		2	2	1	2	2	
691	mulligan_2011	6	2x2	context_memory	1	Non-word/Read	0.52		1	1	0	2	357	32	16	1	2	3	0	4	1	2		8	1	2	2	1	1	1						2	
702	froger_etal_2011	1	2x2	item_cued_recall	1	younger_generate	0.66	0.09	1	1	0	1	555	18	40	2	2	2	1	1	1	5		1	2	2	1	1	1	1		2	2	2	2	8	
702	froger_etal_2011	1	2x2	item_cued_recall	1	younger_read	0.58	0.14	1	1	0	2	555	18	40	2	2	2	1	1	1	5		1	2	2	1	1	1	1						8	
702	froger_etal_2011	1	2x2	item_cued_recall	2	older_generate	0.5	0.16	1	1	0	1	556	18	40	2	2	2	1	1	1	5		1	2	2	1	1	2	1		2	2	2	2	8	
702	froger_etal_2011	1	2x2	item_cued_recall	2	older_read	0.36	0.11	1	1	0	2	556	18	40	2	2	2	1	1	1	5		1	2	2	1	1	2	1						8	
738	leynes_2012	1	2x2	source_recognition	1	generate_generate	0.95		2	1	0	1	557	36	50	1	2	2	1	4	1	8		2	1	2	1	1	1	1		1	1	2	1	6	
738	leynes_2012	1	2x2	source_recognition	1	imagine_generate	0.72		2	1	0	1	557	36	100	1	2	2	1	3	1	3		2	1	2	1	1	1	1		2	2	2	2	3	
738	leynes_2012	1	2x2	source_recognition	1	seen_read	0.61		2	1	0	2	557	36	50	1	2	2	1	3	1	3		2	1	2	1	1	1	1						3	
745	macleod_etal_2012	1	2-way	item_free_recall	1	once_generate	0.162		1	1	0	1	558	26	8	3	2	7	8	1	1	5		1	1	2	1	2	1	1		2	2	2	2	6	
745	macleod_etal_2012	1	2-way	item_free_recall	1	once_read	0.038		1	1	0	2	558	26	8	3	2	7	8	1	1	5		1	1	2	1	2	1	1						6	
745	macleod_etal_2012	1	2-way	item_recognition	1	once_generate	0.806		1	1	0	1	559	26	8	1	2	7	8	1	1	5		1	1	2	1	2	1	1		2	2	2	2	6	
745	macleod_etal_2012	1	2-way	item_recognition	1	once_read	0.457		1	1	0	2	559	26	8	1	2	7	8	1	1	5		1	1	2	1	2	1	1						6	
745	macleod_etal_2012	2a	2-way	item_free_recall	1	once_generate	0.262		1	1	0	1	560	30	8	3	2	7	8	1	1	5		1	1	2	1	2	1	1		2	2	2	2	6	
745	macleod_etal_2012	2a	2-way	item_free_recall	1	once_read	0.071		1	1	0	2	560	30	8	3	2	7	8	1	1	5		1	1	2	1	2	1	1						6	
745	macleod_etal_2012	2b	2-way	item_recognition	1	once_generate	0.614		1	1	0	1	561	54	8	1	2	7	8	1	1	5		1	1	2	1	2	1	3		2	2	2	2	6	
