comp_ID,study_ID,dam_ID,animal_ID,Reference,species,strain,manip_type,manip_direction,nom_manip_val,exp,control,manip_parameter,vitmin_eql,adlib_con,adlib_exp,diet_con,diet_exp,dam_diet_start_dPC,dam_diet_end_dPC,diet_label,age_mating,n_con_dam,n_exp_dam,multi_use_con,dam_housing,temperature,photoperiod,litter_size,litter_size_equalized,crossfostered,sex,housing,bodymass_mean_contr,bodymass_SE_contr,bodymass_mean_exp,bodymass_SE_exp,bm_N_contr,bm_N_exp,bm_dPP,offspring_diet,offspring_con_adlib,offspring_diet_level,offspring_diet_end_dPP,post_diet_adlib,response_age_dPP,authors_behaviour_classification,our_behaviour_classification,response_test,time_trial,measure,unit,high_better,night/day,comparison,exp_mean,exp_se,exp_n,con_mean,con_se,con_n,con_ID,percentage,Data_source,measure_comments,SE_imputed,Comments
comp_497,s_46,D_88,A_125,Khan et al. (2003),rats,Sprague-Dawley,calorie,+,4.8,25.70%,5.30%,% fat in diet,no,yes,yes,RM3_diet_Special_diet_service,RM3_diet_Special_diet_service,-10,43,pre+lact,NA,12,14,no,NA,NA,NA,8,yes,no,m,single,4238.57,17.54,467.84,11.7,12,14,80,control,yes,RM1_diet_Special_diet_service,21,yes,80,ACTIVITY,ACTIVITY,Homecage,720,Activity,#,yes,night,C_LF_male_night,4.4,0.3,6,4.3,0.4,6,con_174,no,Table 2,Activity (not sure what is measured) was recorded for 10 sec every 5 min for a week. 12-hour day and night means are shown. ,no,S.E.M. were corrected for multiple observations on each animals by use of the Huber sandwich estimator
comp_498,s_46,D_88,A_126,Khan et al. (2003),rats,Sprague-Dawley,calorie,+,4.8,25.70%,5.30%,% fat in diet,no,yes,yes,RM3_diet_Special_diet_service,RM3_diet_Special_diet_service,-10,43,pre+lact,NA,12,14,no,NA,NA,NA,8,yes,no,f,single,258.11,14.04,279.2,6.98,12,14,80,control,yes,RM1_diet_Special_diet_service,21,yes,80,ACTIVITY,ACTIVITY,Homecage,720,Activity,#,yes,day,C_LF_female_day,1.9,0.3,6,2.2,0.1,6,con_175,no,Table 3,Activity (not sure what is measured) was recorded for 10 sec every 5 min for a week. 12-hour day and night means are shown. ,no,S.E.M. were corrected for multiple observations on each animals by use of the Huber sandwich estimator
comp_499,s_46,D_88,A_126,Khan et al. (2003),rats,Sprague-Dawley,calorie,+,4.8,25.70%,5.30%,% fat in diet,no,yes,yes,RM3_diet_Special_diet_service,RM3_diet_Special_diet_service,-10,43,pre+lact,NA,12,14,no,NA,NA,NA,8,yes,no,f,single,258.11,14.04,279.2,6.98,12,14,80,control,yes,RM1_diet_Special_diet_service,21,yes,80,ACTIVITY,ACTIVITY,Homecage,720,Activity,#,yes,night,C_LF_female_night,4.2,0.3,6,4.5,0.2,6,con_176,no,Table 4,Activity (not sure what is measured) was recorded for 10 sec every 5 min for a week. 12-hour day and night means are shown. ,no,S.E.M. were corrected for multiple observations on each animals by use of the Huber sandwich estimator
comp_500,s_47,D_89,A_127,"Massaro, Levitsky & Barnes (1977a)",rats,Sprague-Dawley,protein,-,48%,12%,25%,protein content,yes,yes,yes,Barnes_isocal_25%Casein,Barnes_isocal_12%Casein,22,29,lact,NA,8,8,no,single,NA,12,8,yes,no,m,pair,97.86,2.45,44.04,5.5,16,16,29,control,yes,Barnes_isocal_25%Casein,29,yes,29,ACTIVITY,ACTIVITY,Homecage_2_pups,720,%_time_ activity,%,yes,night,C_LP,48.86,2.31,16,58.98,1.24,16,con_177,yes,Fig. 2,Not sure if S.D. or S.E.M. is given. ,no,"Extracted data for 1st trial only (age 29  days), did not extract data for feeding or drinking or animal separated, mass at birth not readable, have classified behaviours myself as wasn't clear from the author."
comp_501,s_47,D_89,A_127,"Massaro, Levitsky & Barnes (1977a)",rats,Sprague-Dawley,protein,-,48%,12%,25%,protein content,yes,yes,yes,Barnes_isocal_25%Casein,Barnes_isocal_12%Casein,22,29,lact,NA,8,8,no,single,NA,12,8,yes,no,m,pair,97.86,2.45,44.04,5.5,16,16,29,control,yes,Barnes_isocal_25%Casein,29,yes,29,ACTIVITY,ACTIVITY,Homecage_2_pups,720,%_time_ horizontal_lying,%,no,night,C_LP,46.18,2.35,16,59.12,2.06,16,con_178,yes,Fig. 3,Not sure if S.D. or S.E.M. is given. ,no,"Extracted data for 1st trial only (age 29  days), did not extract data for feeding or drinking or animal separated, mass at birth not readable, have classified behaviours myself as wasn't clear from the author."
comp_502,s_47,D_89,A_127,"Massaro, Levitsky & Barnes (1977a)",rats,Sprague-Dawley,protein,-,48%,12%,25%,protein content,yes,yes,yes,Barnes_isocal_25%Casein,Barnes_isocal_12%Casein,22,29,lact,NA,8,8,no,single,NA,12,8,yes,no,m,pair,97.86,2.45,44.04,5.5,16,16,29,control,yes,Barnes_isocal_25%Casein,29,yes,29,EXPLORATION,EXPLORATION,Homecage_2_pups,720,%_time_rearing,%,yes,night,C_LP,5.85,1.2,16,9.9,0.75,16,con_179,yes,Fig. 3,Not sure if S.D. or S.E.M. is given. ,no,"Extracted data for 1st trial only (age 29  days), did not extract data for feeding or drinking or animal separated, mass at birth not readable, have classified behaviours myself as wasn't clear from the author."
comp_503,s_47,D_89,A_127,"Massaro, Levitsky & Barnes (1977a)",rats,Sprague-Dawley,protein,-,48%,12%,25%,protein content,yes,yes,yes,Barnes_isocal_25%Casein,Barnes_isocal_12%Casein,22,29,lact,NA,8,8,no,single,NA,12,8,yes,no,m,pair,97.86,2.45,44.04,5.5,16,16,29,control,yes,Barnes_isocal_25%Casein,29,yes,29,ACTIVITY,EXPLORATION,Homecage_2_pups,720,%_time_climbing,%,yes,night,C_LP,8.65,3.06,16,5.65,0.82,16,con_180,yes,Fig. 3,Not sure if S.D. or S.E.M. is given. ,no,"Extracted data for 1st trial only (age 29  days), did not extract data for feeding or drinking or animal separated, mass at birth not readable, have classified behaviours myself as wasn't clear from the author."
comp_504,s_47,D_89,A_127,"Massaro, Levitsky & Barnes (1977a)",rats,Sprague-Dawley,protein,-,48%,12%,25%,protein content,yes,yes,yes,Barnes_isocal_25%Casein,Barnes_isocal_12%Casein,22,29,lact,NA,8,8,no,single,NA,12,8,yes,no,m,pair,97.86,2.45,44.04,5.5,16,16,29,control,yes,Barnes_isocal_25%Casein,29,yes,29,ACTIVITY,ACTIVITY,Homecage_2_pups,720,%_time_grooming,%,no,night,C_LP,13.08,1.09,16,11.99,1.21,16,con_181,yes,Fig. 4,Not sure if S.D. or S.E.M. is given. ,no,"Extracted data for 1st trial only (age 29  days), did not extract data for feeding or drinking or animal separated, mass at birth not readable, have classified behaviours myself as wasn't clear from the author."
comp_505,s_48,D_90,A_128,"Massaro, Levitsky & Barnes (1977a)",rats,Sprague-Dawley,protein,-,28%,12%,25%,protein content,yes,yes,yes,Barnes_isocal_25%Casein,Barnes_isocal_7%Casein,0,22,pre,NA,7,6,no,single,NA,12,8,yes,no,m,dam,NA,NA,NA,NA,NA,NA,NA,control,yes,Barnes_isocal_25%Casein,0,yes,21,ACTIVITY,EXPLORATION,Homecage,720,%_time_climbing,%,yes,night,C_LP,4.75,2.37,48,8.63,1.4,56,con_182,yes,Fig. 3C,Not sure if S.D. or S.E.M. is given. ,no,"Extracted data for 1st trial only (age 29  days), did not extract data for feeding or drinking or animal separated, mass at birth not readable, have classified behaviours myself as wasn't clear from the author."
comp_506,s_48,D_90,A_128,"Massaro, Levitsky & Barnes (1977a)",rats,Sprague-Dawley,protein,-,28%,12%,25%,protein content,yes,yes,yes,Barnes_isocal_25%Casein,Barnes_isocal_7%Casein,0,22,pre,NA,7,6,no,single,NA,12,8,yes,no,m,dam,NA,NA,NA,NA,NA,NA,NA,control,yes,Barnes_isocal_25%Casein,0,yes,17,EXPLORATION,EXPLORATION,Homecage,720,%_time_rearing,%,yes,night,C_LP,2.37,0.73,48,2.92,0.73,56,con_183,yes,Fig. 3D,Not sure if S.D. or S.E.M. is given. ,no,"Extracted data for 1st trial only (age 29  days), did not extract data for feeding or drinking or animal separated, mass at birth not readable, have classified behaviours myself as wasn't clear from the author."
comp_507,s_49,D_91,A_129,Naef et al. (2011),rats,Sprague-Dawley,calorie,+,6,30%,5%,% fat in diet,NA,yes,yes,Teklad_5%fat,Teklad_30%fat,12,43,pre+lact,NA,NA,NA,no,NA,25,12,10,yes,no,m,pair,NA,NA,NA,NA,NA,NA,NA,control,yes,Teklad_5%fat,22,yes,95,ACTIVITY,ACTIVITY,Photocell_device,90,Distance,cm,yes,day,con_exp_saline,1155.62,120.37,13,1264.28,166.78,16,con_184,no,Fig. 5C,NA,no,Extracted data for saline and 0-10 min  only.
comp_508,s_50,D_92,A_130,Ohishi et al. (2012),rats,CrL:CD,protein,-,50%,10%,20%,protein content,NA,yes,yes,CRF-1_basal_diet_Oriental_Yeast_Tokyo_20%casein,CRF-1_basal_diet_Oriental_Yeast_Tokyo_10%casein,10,43,pre+lact,NA,8,8,no,single,23,12,8,yes,no,m,group,NA,NA,NA,NA,NA,NA,NA,control,yes,CRF-1_basal_diet_Oriental_Yeast_Tokyo_20%casein,21,yes,72,ACTIVITY,ACTIVITY,Photocell_device,10,Activity,#,yes,day,con_exp_m,446,6.75,16,452,5.75,16,con_185,no,Table 5,Transformed S.D. to S.E.M. ,yes,"Did not extract data for reflex and righting responses, only extracted data for first 10 min. "
comp_509,s_50,D_92,A_131,Ohishi et al. (2012),rats,CrL:CD,protein,-,50%,10%,20%,protein content,NA,yes,yes,CRF-1_basal_diet_Oriental_Yeast_Tokyo_20%casein,CRF-1_basal_diet_Oriental_Yeast_Tokyo_10%casein,10,43,pre+lact,NA,8,8,no,single,23,12,8,yes,no,f,group,NA,NA,NA,NA,NA,NA,NA,control,yes,CRF-1_basal_diet_Oriental_Yeast_Tokyo_20%casein,21,yes,72,ACTIVITY,ACTIVITY,Photocell_device,10,Activity,#,yes,day,con_exp_f,434,6.5,16,379,8.75,16,con_186,no,Table 5,Transformed S.D. to S.E.M. ,yes,"Did not extract data for reflex and righting responses, only extracted data for first 10 min. "
comp_510,s_51,D_93,A_132,Qasem et al. (2012),rats,Sprague-Dawley,protein,-,42%,8%,19%,protein content,yes,yes,yes,AIN76A_isocal_19%Casein,AINM76A_isocal_8%Casein,0,43,pre+lact,84,9,9,no,single,NA,NA,12,yes,no,m,group,402.17,21.74,304.35,24.46,9,9,92,control,yes,Qasem_lab_chow,28,yes,91,ACTIVITY,ACTIVITY,Photocell_device,30,Total_distance,cm,yes,day,con_exp_explo_m_day,4875.49,245.13,9,4494.16,136.19,9,con_187,no,Fig. 5A,Range of sample size is given.,no,Extracted data for exploratory phase only (first 30 min).
comp_511,s_51,D_93,A_132,Qasem et al. (2012),rats,Sprague-Dawley,protein,-,42%,8%,19%,protein content,yes,yes,yes,AIN76A_isocal_19%Casein,AINM76A_isocal_8%Casein,0,43,pre+lact,84,9,9,no,single,NA,NA,12,yes,no,m,group,402.17,21.74,304.35,24.46,9,9,92,control,yes,Qasem_lab_chow,28,yes,91,ACTIVITY,ACTIVITY,Photocell_device,30,Total_distance,cm,yes,night,con_exp_explo_m_night,4821.01,435.8,9,4848.25,326.85,9,con_188,no,Fig. 5A,Range of sample size is given.,no,Extracted data for exploratory phase only (first 30 min).
comp_512,s_51,D_93,A_133,Qasem et al. (2012),rats,Sprague-Dawley,protein,-,42%,8%,19%,protein content,yes,yes,yes,AIN76A_isocal_19%Casein,AINM76A_isocal_8%Casein,0,43,pre+lact,84,9,9,no,single,NA,NA,12,yes,no,f,group,247.34,12.77,201.06,9.57,9,9,92,control,yes,Qasem_lab_chow,28,yes,91,ACTIVITY,ACTIVITY,Photocell_device,30,Total_distance,cm,yes,day,con_exp_explo_f_day,4865.57,433.89,9,4544.72,289.26,9,con_189,no,Fig. 5B,Range of sample size is given.,no,Extracted data for exploratory phase only (first 30 min).
comp_513,s_51,D_93,A_133,Qasem et al. (2012),rats,Sprague-Dawley,protein,-,42%,8%,19%,protein content,yes,yes,yes,AIN76A_isocal_19%Casein,AINM76A_isocal_8%Casein,0,43,pre+lact,84,9,9,no,single,NA,NA,12,yes,no,f,group,247.34,12.77,201.06,9.57,9,9,92,control,yes,Qasem_lab_chow,28,yes,91,ACTIVITY,ACTIVITY,Photocell_device,30,Total_distance,cm,yes,night,con_exp_explo_f_night,4822.12,549.6,9,4906.35,173.56,9,con_190,no,Fig. 5B,Range of sample size is given.,no,Extracted data for exploratory phase only (first 30 min).
comp_514,s_52,D_94,A_134,Rudyk et al. (2011),rats,Sprague-Dawley,calorie,+,5.5,23.60%,4.30%,% fat in diet,NA,yes,yes,RM3_diet_Special_diet_service,Rudyk_fat_rich_diet,-10,43,pre+lact,100,NA,NA,no,single,20,12,8,yes,no,m,group,NA,NA,NA,NA,NA,NA,NA,control,yes,RM1_diet_Special_diet_service,21,yes,91,ACTIVITY,ACTIVITY,Radiotelemetry,720,Count_per_min,#,yes,day,con_exp_m_day,2.5,0.2,8,2.3,0.8,7,con_191,no,Table S1,"Activity recorded for 10 sec, every 5 min for 1 week. 12 h day and night mean values were computed.",no,Extracted data measured at 3 months of age (Table S1 in article).
comp_515,s_52,D_94,A_134,Rudyk et al. (2011),rats,Sprague-Dawley,calorie,+,5.5,23.60%,4.30%,% fat in diet,NA,yes,yes,RM3_diet_Special_diet_service,Rudyk_fat_rich_diet,-10,43,pre+lact,100,NA,NA,no,single,20,12,8,yes,no,m,group,NA,NA,NA,NA,NA,NA,NA,control,yes,RM1_diet_Special_diet_service,21,yes,91,ACTIVITY,ACTIVITY,Radiotelemetry,720,Count_per_min,#,yes,night,con_exp_m_night,2.1,0.3,8,4,0.5,7,con_192,no,Table S2,"Activity recorded for 10 sec, every 5 min for 1 week. 12 h day and night mean values were computed.",no,Extracted data measured at 3 months of age (Table S1 in article).
comp_516,s_52,D_94,A_135,Rudyk et al. (2011),rats,Sprague-Dawley,calorie,+,5.5,23.60%,4.30%,% fat in diet,NA,yes,yes,RM3_diet_Special_diet_service,Rudyk_fat_rich_diet,-10,43,pre+lact,100,NA,NA,no,single,20,12,8,yes,no,f,group,NA,NA,NA,NA,NA,NA,NA,control,yes,RM1_diet_Special_diet_service,21,yes,91,ACTIVITY,ACTIVITY,Radiotelemetry,720,Count_per_min,#,yes,day,con_exp_f_day,2.5,0.3,8,2.5,0.2,7,con_193,no,Table S3,"Activity recorded for 10 sec, every 5 min for 1 week. 12 h day and night mean values were computed.",no,Extracted data measured at 3 months of age (Table S1 in article).
comp_517,s_52,D_94,A_135,Rudyk et al. (2011),rats,Sprague-Dawley,calorie,+,5.5,23.60%,4.30%,% fat in diet,NA,yes,yes,RM3_diet_Special_diet_service,Rudyk_fat_rich_diet,-10,43,pre+lact,100,NA,NA,no,single,20,12,8,yes,no,f,group,NA,NA,NA,NA,NA,NA,NA,control,yes,RM1_diet_Special_diet_service,21,yes,91,ACTIVITY,ACTIVITY,Radiotelemetry,720,Count_per_min,#,yes,night,con_exp_f_night,4.2,0.5,8,4.1,0.2,7,con_194,no,Table S4,"Activity recorded for 10 sec, every 5 min for 1 week. 12 h day and night mean values were computed.",no,Extracted data measured at 3 months of age (Table S1 in article).
comp_518,s_53,D_95,A_136,Samuelsson et al. (2008),mice,C57BL/6J,calorie,+,5.3,16%,3%,% fat in diet,NA,NA,NA,RM1_diet_Special_diet_service,AIN93G_Special_Dietary_Services,-42,43,pre+lact,100,20,30,no,NA,25,12,6,yes,no,m,NA,23.2,0.4,25.5,0.5,8,8,92,control,yes,Samuelsson_standard_laboratory_chow,21,yes,92,ACTIVITY,ACTIVITY,Radiotelemetry,60,Count,#,yes,night,con_exp_m_night,6.41,5.13,6,5.13,1.71,6,con_195,no,Fig. 3C,"Activity recorded for 10 sec, every 5 min for 1 week. 12 h day and night mean values were computed.",no,"Extracted data for day and night, extracted data for 3 month of age only, not sure about calorie count as condensed milk pellets were added to the fat-enriched diet. Range of sample size given. "
comp_519,s_53,D_95,A_136,Samuelsson et al. (2008),mice,C57BL/6J,calorie,+,5.3,16%,3%,% fat in diet,NA,NA,NA,RM1_diet_Special_diet_service,AIN93G_Special_Dietary_Services,-42,43,pre+lact,100,20,30,no,NA,25,12,6,yes,no,m,NA,23.2,0.4,25.5,0.5,8,8,92,control,yes,Samuelsson_standard_laboratory_chow,21,yes,92,ACTIVITY,ACTIVITY,Radiotelemetry,60,Count,#,yes,day,con_exp_m_day,11.97,3.42,6,11.97,1.71,6,con_196,no,Fig. 3C,"Activity recorded for 10 sec, every 5 min for 1 week. 12 h day and night mean values were computed.",no,"Extracted data for day and night, extracted data for 3 month of age only, not sure about calorie count as condensed milk pellets were added to the fat-enriched diet. Range of sample size given. "
comp_520,s_53,D_95,A_137,Samuelsson et al. (2008),mice,C57BL/6J,calorie,+,5.3,16%,3%,% fat in diet,NA,NA,NA,RM1_diet_Special_diet_service,AIN93G_Special_Dietary_Services,-42,43,pre+lact,100,20,30,no,NA,25,12,6,yes,no,f,NA,20.8,0.4,21.8,0.2,8,8,92,control,yes,Samuelsson_standard_laboratory_chow,21,yes,92,ACTIVITY,ACTIVITY,Radiotelemetry,60,Count,#,yes,day,con_exp_f_day,0.78,0.78,6,3.91,1.17,6,con_197,no,Fig. 3C,"Activity recorded for 10 sec, every 5 min for 1 week. 12 h day and night mean values were computed.",no,"Extracted data for day and night, extracted data for 3 month of age only, not sure about calorie count as condensed milk pellets were added to the fat-enriched diet. Range of sample size given. "
comp_521,s_53,D_95,A_137,Samuelsson et al. (2008),mice,C57BL/6J,calorie,+,5.3,16%,3%,% fat in diet,NA,NA,NA,RM1_diet_Special_diet_service,AIN93G_Special_Dietary_Services,-42,43,pre+lact,100,20,30,no,NA,25,12,6,yes,no,f,NA,20.8,0.4,21.8,0.2,8,8,92,control,yes,Samuelsson_standard_laboratory_chow,21,yes,92,ACTIVITY,ACTIVITY,Radiotelemetry,60,Count,#,yes,night,con_exp_f_night,9.77,1.95,6,9.77,4.3,6,con_198,no,Fig. 3C,"Activity recorded for 10 sec, every 5 min for 1 week. 12 h day and night mean values were computed.",no,"Extracted data for day and night, extracted data for 3 month of age only, not sure about calorie count as condensed milk pellets were added to the fat-enriched diet. Range of sample size given. "
comp_522,s_54,D_96,A_138,Smart (1974),rats,Lister,calorie,-,50%,50%,100%,intake,NA,yes,no,Oxoid_breeding_diet_London,Oxoid_breeding_diet_London,0,43,pre+lact,NA,10,11,no,single,NA,12,NA,no,no,m,group,360,40,264,19,15,14,110,control,yes,Oxoid_breeding_diet_London,25,yes,105,ACTIVITY,ACTIVITY,Open_Field,10,Square_crossed,#,yes,day,C_U,70.28,3.35,14,61.13,4.58,15,con_199,no,Fig. 2,"S.D. is given for mass, S.E.M. is given for activity.",no,Other data not shown (as no significant results). Only extracted data for 1st test. 
comp_523,s_54,D_96,A_138,Smart (1974),rats,Lister,calorie,-,50%,50%,100%,intake,NA,yes,no,Oxoid_breeding_diet_London,Oxoid_breeding_diet_London,0,43,pre+lact,NA,10,11,no,single,NA,12,NA,no,no,m,group,360,40,264,19,15,14,110,control,yes,Oxoid_breeding_diet_London,25,yes,105,EXPLORATION,EXPLORATION,Open_Field,10,Rearing_frequency,#,yes,day,C_U,50.46,3.13,14,50.46,3.13,15,con_200,no,Fig. 2,"S.D. is given for mass, S.E.M. is given for activity.",no,Other data not shown (as no significant results). Only extracted data for 1st test. 
comp_524,s_54,D_96,A_138,Smart (1974),rats,Lister,calorie,-,50%,50%,100%,intake,NA,yes,no,Oxoid_breeding_diet_London,Oxoid_breeding_diet_London,0,43,pre+lact,NA,10,11,no,single,NA,12,NA,no,no,m,group,360,40,264,19,15,14,110,control,yes,Oxoid_breeding_diet_London,25,yes,105,ANXIETY,ANXIETY,Open_Field,10,Defaecation,#,no,day,C_U,1.47,0.4,15,5.33,0.36,15,con_201,no,Fig. 3 ,"S.D. is given for mass, S.E.M. is given for activity.",no,Other data not shown (as no significant results). Only extracted data for 1st test. 
comp_529,s_56,D_101,A_141,Altman et al. (1971,rats,Sprague-Dawley,calorie,-,40%,40%,100%,intake,NA,yes,no,Altman_standard_chow,Altman_standard_chow,22,43,lact,106.5,16,18,yes,single,NA,NA,8,yes,no,both,NA,16.67,NA,15.17,NA,424,272,7,NA,NA,NA,NA,NA,23,ACTIVITY,ACTIVITY,Open_Field,3,Square_crossed,#,yes,day,con_40%,18.19,NA,6,21.56,NA,16,con_202,no,Fig. 1A,"Methods, pup mass, food intake and dam sample size from Altman et al. (1971). Researchers cannot be contacted.",yes,"No S.E.M. or S.D. and did not extract data for homing behaviour, reflex/agility or orientating behaviour (head lifting). Couldn't extract data for mass at birth and N for pup mass is given as a range."
comp_530,s_56,D_102,A_142,Altman et al. (1972,rats,Sprague-Dawley,calorie,-,20%,20%,100%,intake,NA,yes,no,Altman_standard_chow,Altman_standard_chow,22,43,lact,106.5,16,18,yes,single,NA,NA,8,yes,no,both,NA,16.67,NA,12.63,NA,424,256,7,NA,NA,NA,NA,NA,23,ACTIVITY,ACTIVITY,Open_Field,3,Square_crossed,#,yes,day,con_20%,7.5,NA,16,21.56,NA,16,con_202,no,Fig. 1A,"Methods, pup mass, food intake and dam sample size from Altman et al. (1971). Researchers cannot be contacted.",yes,"No S.E.M. or S.D. and did not extract data for homing behaviour, reflex/agility or orientating behaviour (head lifting). Couldn't extract data for mass at birth and N for pup mass is given as a range."
comp_531,s_57,D_103,A_143,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,0,43,pre+lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,298,13,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ACTIVITY,EPM,5,T_dist_moved,m,yes,night,cc_rr,16.81,1.58,8,16.67,1.15,8,con_203,no,Fig. 1A,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_532,s_57,D_104,A_144,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,22,43,lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,281,6,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ACTIVITY,EPM,5,T_dist_moved,m,yes,night,cc_cr,19.54,1.724,8,16.67,1.15,8,con_203,no,Fig. 1A,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_533,s_57,D_105,A_145,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,0,22,pre,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,340,7,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ACTIVITY,EPM,5,T_dist_moved,m,yes,night,cc-rc,20.11,1.725,8,16.67,1.15,8,con_203,no,Fig. 1A,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_534,s_57,D_103,A_143,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,0,43,pre+lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,298,13,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,EPM,5,Open_arm_entries,#,yes,night,cc_rr,5.2,0.618,8,3.2,0.514,8,con_203,no,Fig. 1B,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
comp_535,s_57,D_104,A_144,Reyes-Castro et al. (2012b),rats,Wistar,protein,-,50%,10%,20%,protein content,yes,yes,yes,Zambrano_2005_isocal_20%,Zambrano_2005_isocal_10%,22,43,lact,91,20,20,yes,single,22,12,10,yes,no,m,group,330,13,281,6,8,8,90,control,yes,Zambrano_2005_isocal_20%,21,yes,90,ANXIETY,ANXIETY,EPM,5,Open_arm_entries,#,yes,night,cc_cr,6.8,1.31,8,3.2,0.514,8,con_203,no,Fig. 1B,NA,no,Same experiment as Reyes-Castro et al. (2012a) but this time with male offspring instead of females.
